tweet_id,sentiment,status
1964651835,worry,breath going knotts sick week
1964652118,worry,feelin sad depressed lonely unhappy rwhats wrong
1964659094,neutral,qrock2005 earlier home ok ipod
1964659888,sadness,sheistheemily pq vc nï ½o amor
1964660330,hate,feel like crap today got speeding ticket 1st since 5 year blow
1964660672,anger,could empire dirt amp e dad freezing fully every1 else warm fones allowed ffs
1964660719,worry,back hurt really bad
1964660892,worry,mizsocialite 2 big use 4 everday use
1964661270,sadness,hello thank followfridays people always forget sorry
1964661276,relief,really really bored bad news thats ok brb x
1964662011,neutral,oh please wanted complete unfinished tweet 5 tweet cropped tweet look dorky
1964662437,worry,headache also dealing louse outbreak lovely hair affected
1964662583,hate,sleeping thisisryanross appology
1964663285,worry,receptiongal hope day get better soon
1964663419,worry,wtf found 20th annual nj state chili cookoff tomorrow im gonna miss
1964663663,neutral,grouptweet great service find time lag time posting appearance twitter small downer
1964663965,hate,raining boo
1964664124,happiness,cba exam 17 left
1964664329,neutral,sorry forgot
1964664497,surprise,daeone love anymore
1964664596,worry,secretidcrisis sorry hear dude
1964664901,neutral,pisces_1988 cool wish could av gone 2 da 1 live couldnt
1964664932,surprise,think may lost job fml
1964665143,worry,moment well cant find yet lol
1964665193,worry,monsoon season telluride yet keep raining everyday
1964665447,sadness,spent 45 minute book store bought one book
1964665649,sadness,missing birthday
1964665685,worry,bells83 never usa would great cruise tour next year whatever gonna blast
1964665687,surprise,kyra_in_tx know mean
1964666031,sadness,ahh yeah get mean alevel retake exam day gig yah im pretty stressed
1964666054,neutral,caligirl00 ur mom called guess c u 5
1964666116,neutral,put spoon
1964666307,surprise,youngpharoh added collection much punk bitch ask back
1964666991,neutral,never part follow friday
1964667316,sadness,really really bored bad know news thats ok brb x
1964667705,love,cause stupid people dont phone tummy herts
1964668307,neutral,dearfloyd u know harajuku lover
1964668558,sadness,iight gonna miss tonight
1964669323,sadness,need sleep
1964669465,neutral,raining
1964669733,sadness,kimitwi btw report gt omg lunch today move hc tree cause heat quot day suck
1964669734,neutral,work wanna go excited fir sunday though
1964669881,love,http twitpic com 67kvt bestie leah havent seen long
1964670062,sadness,officially hit wall totally nonfunctionalproductive work
1964670341,worry,feeling like gonna fall asleep time
1964670365,worry,problem must list write usually forget placed 1st thing list find list
1964670870,sadness,mumalot corrected
1964670966,surprise,yup stil work
1964670989,worry,wewantneyonvibe knock playing cna day get better love r u missed u
1964671146,sadness,damn missed live show guess wait till available itunes
1964671218,hate,crap tying run 2nd let hold em raider
1964671250,neutral,faffypants maybe real name wasnt tommy
1964671465,neutral,ugh cramp hot
1964671671,worry,dcorsetto ugh trouser never found way combat weird
1964671810,sadness,little boy drowned yesterday lived went nicoles school sad
1964672175,worry,iamhuntersmith yep probably wish let know interested extra corporate chalet tix let go
1964672335,happiness,megan_ftw awh sorry probably going thing haha
1964672428,surprise,aileenwilliams yes nice one believe guy kicked max week soon
1964672508,hate,katecameron2002 work one pain as spammer
1964672516,surprise,good day sun little bit burnt tho well actualy quite alot sore heh
1964672632,worry,seeing korean failing
1964672757,worry,hey sorry headahce
1964676611,worry,class 9 30 yes friday night
1964676705,sadness,goatzilla im good yet parent still buy clothes stuff need gt _ gt dont get pocket money anymore
1964676916,worry,sign yet
1964677064,worry,everyone go boo got one twitter wonder con innocent un people talking
1964677691,worry,trying calm kitten
1964677751,sadness,heard single waiting month hear im disappointed
1964677795,neutral,aww work ok apple laptop might little difference
1964678084,sadness,lightsresolve mad cant go like hour away
1964679163,sadness,probably going miss silverstone race season iracing sad track pure laser scanned awesomeness
1964679188,worry,need find something wear graduation lol find anything
1964679276,worry,omg whats dirty letter danny everyones absolutely none business still feel left lol
1964679771,neutral,angelakeen felt nice staying outside long definitely getting burned hurricane season though
1964680138,fun,covergirl6 man need 2 find siitter still aint fuckin wit lol
1964680220,neutral,ipod touch brick
1964680237,worry,lighter get lost remastering way sock lost dryer http blip fm
1964680299,sadness,sorry hear already much planned weekend considered going
1964680551,worry,noo going rain birthday
1964681130,neutral,hype friday amp raining outside rain day rainin time kick mr sun trippin
1964681741,happiness,maan way nice outside working
1964682161,worry,luvtosparkle oh hate happens transfered university hell time transferring credit lost
1964682290,worry,sad going miss dream team party didnt rsvp time
1964682319,neutral,paris 2moro pack ill wake 8 yes dance lesson 9
1964682565,worry,amp andrewemt suck trying scare people good killing nap http myloc 218m
1964682587,worry,always want would look really dumb
1964683187,hate,tired ppl shit talking
1964683692,neutral,turn report done
1964684906,surprise,get get 8am tommorow collect money relay life yay want get
1964685230,neutral,wafflesauce ugh people fancy trip italy slaving away computer
1964685287,sadness,melroze90210 kno im sad evry1 leavin horrible im supposed b happy summer cant ima miss evry1
1964685315,sadness,drmenlo sorry mr grey menlo
1964685410,neutral,mell_e im going dance class
1964685496,worry,sb 239k flop q 9 4 player check turn 9 check call 200 bet river brick check call trip 9 k kick show
1964685527,hate,xxjordanx stop talking ur gonna mean
1964685578,sadness,sophiechadwick didnt couldnt get liverpool today day
1964685671,sadness,wanted sleep friend denmark poked im
1964685790,worry,cutebug yeah bit headache ick
1964686205,hate,ugh hate bad grade 1st time ever failed class b b w like
1964686300,love,really want go see ai tonight
1964686308,worry,captainflashman wish could eat pizza unfortunately forbidden low gi high iron stuff lot insulin injection
1964686393,worry,remy_foster still working
1964686548,surprise,chasingsunshine reassassing boundry right really mean upset know adore really
1964686623,sadness,atraiocatharsis dont ignore
1964687379,surprise,hithere90 heck going
1964687776,worry,robbiebarnes weaned
1964687988,neutral,psh even pay though
1964688211,neutral,mareyachristina haha wish could look like little boy
1964688761,worry,broken
1964688793,empty,get difficult try change finally
1964688837,worry,hmm whole body feel sore
1964689065,sadness,rainy day philly look like gonna movie night
1964689342,worry,wait lied
1964689396,worry,im worried happy place right deadline important discussion 1st june
1964689460,worry,sometimes fact health lack better word suck really scare
1964689689,worry,day starting 2 38pm woops work le 3 hour
1964690311,happiness,hey elliotcole thank much followfriday failed miserably get list together week
1964690371,worry,pain big toe got hokey cokeu throbbing anyone suggestion heal
1964690551,worry,man im sad school ending high school might better
1964690748,worry,picked kid challenger last time
1964690990,neutral,thomasfiss love thomas always respect support decision miss gonna amazing thing lt 3
1964691104,surprise,3 4 week got 3 different pair strighters thinking working realised lowest setting
1964691187,worry,wanna go home cause customer leave bos let leave either
1964691326,neutral,think u look horrible de mmommy pit embarrisong facebook picturesnof
1964691554,happiness,gotta love nasty kileyymariee jealous ur knotts
1964691674,worry,need haircut able pull hair ponytail
1964691866,worry,worked today yesterday time card say worked oh well hello weekend
1964692203,neutral,looked hotel web site place massage thats job lol lol
1964692432,empty,dushbag totally wish going orlando long forget long drive
1964692899,sadness,wgn chicago used calm airing idea last 30 day changed programing sound bite shouting
1964693082,worry,currently drinking effervescent vitamin c sore throat getting worse
1964693584,sadness,mspixieriot suck wish could get cheaper montreal cool shop carry
1964697332,sadness,selectedtweets sorry ali
1964697636,worry,tomfelton good tonight know dcd though say happened
1964697706,fun,getting ready another makeup baseball game played team last night amp got run ruled
1964698461,worry,appears going home tomorrow good thing
1964698659,worry,preston stayed home know
1964698722,sadness,much blog time
1964698819,neutral,regent_lord mean leave alone
1964699067,sadness,shipwrecked weekend license suspended got cancelled take risk driving one life near
1964699102,sadness,gonna sound really sad amp depressing really really miss uncle sam
1964699151,sadness,going graduation hubby feeling well instead job hunting online
1964699304,sadness,sad miss friend
1964700490,love,farewell dinner kimmy last time see
1964700748,sadness,_madison get abandoning u miss
1964700908,worry,ohh french tip fave nail long enough yet tho ill ask manicurist
1964700948,sadness,keep lulion07 family prayer lil bro jus passed away
1964701375,worry,hp use dell dock
1964701737,sadness,kewl got iphone gotta hope last weekend got shuffle might bring anyways see ya 8am
